id,life,walkspeed,runspeed,drivespeed,weapon,subweapon,level,hp,attackpower,hitrate,defense,magicdefense,dodge,attackspeed,AI,exp,dropid,money,item,tab1,tab2,tab3,specialtab,attackdistance,aggresive,shp
1678,0,200,450,150,0,0,178,43,891,399,659,487,293,100,1,114,210,0,78,0,0,0,0,220,1,0
1679,0,200,450,150,0,0,179,43,897,401,664,491,295,100,1,115,210,0,78,0,0,0,0,220,1,0
1680,0,200,450,150,0,0,180,43,903,404,669,495,297,100,1,115,210,0,78,0,0,0,0,220,1,0
1681,0,200,450,150,0,0,181,43,909,406,674,499,299,100,1,116,210,0,78,0,0,0,0,220,1,0
1682,0,200,450,150,0,0,182,43,915,409,679,503,301,100,1,116,210,0,78,0,0,0,0,220,1,0
1683,0,200,450,150,0,0,183,43,921,411,684,506,303,100,1,116,210,0,78,0,0,0,0,220,1,0
1684,0,200,450,150,0,0,184,43,927,414,689,510,305,100,1,117,210,0,78,0,0,0,0,220,1,0
1685,0,200,450,150,0,0,185,43,933,416,694,514,307,100,1,117,210,0,78,0,0,0,0,220,1,0
1686,0,200,450,150,0,0,186,44,938,419,699,518,309,100,1,119,210,0,78,0,0,0,0,220,1,0
1687,0,200,450,150,0,0,187,44,944,421,704,522,311,100,1,119,210,0,78,0,0,0,0,220,1,0
1688,0,200,450,150,0,0,188,44,950,424,709,526,313,100,1,120,210,0,78,0,0,0,0,220,1,0
1689,0,200,450,150,0,0,189,44,956,426,714,530,315,100,1,120,210,0,78,0,0,0,0,220,1,0
1690,0,200,450,150,0,0,190,44,962,429,719,533,317,100,1,121,210,0,78,0,0,0,0,220,1,0
1691,0,200,450,150,0,0,191,44,968,431,724,537,319,100,1,121,210,0,78,0,0,0,0,220,1,0
1692,0,200,450,150,0,0,192,44,974,434,729,541,321,100,1,122,210,0,78,0,0,0,0,220,1,0
1693,0,200,450,150,0,0,193,44,980,437,734,545,323,100,1,122,210,0,78,0,0,0,0,220,1,0
1694,0,200,450,150,0,0,194,44,986,439,740,549,325,100,1,122,210,0,78,0,0,0,0,220,1,0
1695,0,200,450,150,0,0,195,44,992,442,745,553,327,100,1,123,210,0,78,0,0,0,0,220,1,0
1696,0,200,450,150,0,0,196,44,998,444,750,557,329,100,1,123,210,0,78,0,0,0,0,220,1,0
1697,0,200,450,150,0,0,197,45,1004,447,755,561,331,100,1,125,210,0,78,0,0,0,0,220,1,0
1698,0,200,450,150,0,0,198,45,1010,449,760,565,333,100,1,125,210,0,78,0,0,0,0,220,1,0
1699,0,200,450,150,0,0,199,45,1016,452,765,569,335,100,1,126,210,0,78,0,0,0,0,220,1,0
1700,0,200,450,150,0,0,200,45,1022,454,770,573,337,100,1,126,210,0,78,0,0,0,0,220,1,0
1701,0,200,450,200,0,0,200,105,1228,454,1156,859,337,110,3,778,100,0,60,0,0,0,0,220,10,0
1702,0,200,450,200,0,0,200,105,1228,454,1156,859,337,110,3,778,100,0,60,0,0,0,0,220,10,0
1703,0,200,450,200,0,0,200,105,1228,454,1156,859,337,110,3,778,100,0,60,0,0,0,0,220,10,0
1704,0,200,450,200,0,0,200,105,1228,454,1156,859,337,110,3,778,100,0,60,0,0,0,0,220,10,0
1705,0,200,450,300,1112,0,200,264,1250,454,1156,859,337,110,3,2070,100,0,60,0,0,0,0,220,11,0
1706,0,200,450,300,0,0,200,264,1250,454,1156,859,337,110,3,2070,100,0,60,0,0,0,0,220,11,580
1707,0,200,450,300,1106,0,200,264,1250,454,1156,859,337,110,3,2070,100,0,60,0,0,0,0,220,11,0
1708,0,200,450,300,1107,0,200,264,1250,454,1156,859,337,110,3,2070,100,0,60,0,0,0,0,220,11,0
1711,0,200,450,120,0,0,201,48,1694,542,1492,1063,408,110,443,1247,691,0,60,0,0,0,0,120,10,0
1712,0,200,450,150,0,0,202,48,1703,545,1500,1070,410,110,444,1245,692,0,60,0,0,0,0,90,10,0
1713,0,200,450,100,0,0,203,48,1757,547,1466,1076,412,110,445,1264,693,0,60,0,0,0,0,120,10,0
1714,0,200,450,100,1143,0,204,48,1765,550,1475,1083,415,110,446,1264,694,0,60,0,0,0,0,100,10,0
1715,0,200,450,150,1147,0,205,48,1775,553,1483,1089,417,110,447,1260,695,0,60,0,0,0,0,180,10,0
1716,0,200,450,150,1143,0,206,48,1784,556,1492,1095,419,110,448,1257,696,0,60,0,0,0,0,180,10,0
1717,0,200,450,150,1144,0,207,48,1792,558,1500,1102,421,110,449,1251,697,0,60,0,0,0,0,180,10,0
1718,0,200,450,150,1145,0,208,48,1802,561,1509,1108,423,110,450,1248,698,0,60,0,0,0,0,250,10,0
1719,0,200,450,250,0,0,250,290,1634,589,1564,1174,446,110,451,2531,699,0,60,0,0,0,0,300,11,0
1720,0,200,450,100,439,0,200,1,1022,454,770,573,337,100,452,1,0,0,60,0,0,0,0,200,1,0
1721,0,200,450,180,1148,0,205,42,1566,575,1522,1141,435,110,453,1019,700,0,60,0,0,0,0,2800,6,0
1751,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,0,0,0,0,200,999,0
1752,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,11,571,572,573,574,200,999,0
3001,0,180,266,100,0,0,100,50,10,10,9999,1,1,100,486,0,0,0,60,0,0,0,0,10,1,0
3002,0,180,266,100,0,0,100,50,10,10,9999,1,1,100,487,0,0,0,60,0,0,0,0,10,1,0
3500,0,220,314,100,1074,0,44,14,196,119,126,83,68,100,484,41,230,0,60,0,0,0,0,1200,1,180
3501,0,220,490,60,1150,0,38,26,170,109,109,70,60,100,315,39,0,0,0,0,0,0,0,100,1,180
3502,0,220,490,130,308,0,40,27,162,112,92,89,63,90,316,36,0,0,0,0,0,0,0,350,7,220
